dataset,model,split,splitID,emb_dim,batch_size,depth,trainacc,testacc,tp,tn,fp,fn,recall,precision,epoch,epochtime,besttime,trainingtime
rw,Raw,pw,2,8,12,0,96.42,41.94,15,24,22,32,31.91,40.54,56,4.61,31.07,258.14
rw,Raw,pw,2,8,12,0,96.09,72.04,44,23,23,3,93.62,65.67,57,4.61,31.07,262.66
rw,Raw,pw,2,8,12,0,96.74,72.04,44,23,23,3,93.62,65.67,58,4.61,31.07,267.27
rw,Raw,pw,2,8,12,0,96.09,72.04,44,23,23,3,93.62,65.67,59,4.60,31.07,271.56
rw,Raw,pw,2,8,12,0,97.07,41.94,15,24,22,32,31.91,40.54,60,4.60,31.07,275.84
rw,Raw,pw,2,8,12,0,97.07,72.04,44,23,23,3,93.62,65.67,61,4.59,31.07,280.25
rw,Raw,pw,2,8,12,0,97.07,60.22,15,41,5,32,31.91,75.00,62,4.60,31.07,284.93
rw,Raw,pw,2,8,12,0,96.09,72.04,44,23,23,3,93.62,65.67,63,4.60,31.07,289.49
rw,Raw,pw,2,8,12,0,96.09,60.22,15,41,5,32,31.91,75.00,64,4.60,31.07,294.48
rw,Raw,pw,2,8,12,0,85.67,89.25,47,36,10,0,100.00,82.46,64,4.60,31.07,294.48
rw,Raw,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,1,4.60,4.60,4.60
rw,Raw,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,2,4.45,8.91,8.91
rw,Raw,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,3,4.45,13.36,13.36
rw,Raw,pw,3,8,12,0,60.12,29.11,23,0,56,0,100.00,29.11,4,4.45,17.80,17.80
rw,Raw,pw,3,8,12,0,72.90,70.89,15,41,15,8,65.22,50.00,5,4.51,22.54,22.54
rw,Raw,pw,3,8,12,0,83.80,72.15,3,54,2,20,13.04,60.00,6,4.55,27.32,27.32
rw,Raw,pw,3,8,12,0,87.54,72.15,2,55,1,21,8.70,66.67,7,4.58,32.05,32.05
rw,Raw,pw,3,8,12,0,88.16,73.42,2,56,0,21,8.70,100.00,8,4.61,36.90,36.90
rw,Raw,pw,3,8,12,0,84.74,70.89,0,56,0,23,0.00,0.00,9,4.63,36.90,41.69
rw,Raw,pw,3,8,12,0,82.55,70.89,0,56,0,23,0.00,0.00,10,4.67,36.90,46.75
rw,Raw,pw,3,8,12,0,87.85,70.89,1,55,1,22,4.35,50.00,11,4.70,36.90,51.67
rw,Raw,pw,3,8,12,0,89.72,70.89,1,55,1,22,4.35,50.00,12,4.69,36.90,56.33
rw,Raw,pw,3,8,12,0,90.65,70.89,1,55,1,22,4.35,50.00,13,4.72,36.90,61.31
rw,Raw,pw,3,8,12,0,90.97,72.15,1,56,0,22,4.35,100.00,14,4.72,36.90,66.10
rw,Raw,pw,3,8,12,0,90.97,72.15,1,56,0,22,4.35,100.00,15,4.75,36.90,71.22
rw,Raw,pw,3,8,12,0,91.59,72.15,1,56,0,22,4.35,100.00,16,4.76,36.90,76.16
rw,Raw,pw,3,8,12,0,91.59,72.15,1,56,0,22,4.35,100.00,17,4.77,36.90,81.15
rw,Raw,pw,3,8,12,0,91.59,70.89,1,55,1,22,4.35,50.00,18,4.76,36.90,85.74
rw,Raw,pw,3,8,12,0,92.52,70.89,1,55,1,22,4.35,50.00,19,4.79,36.90,91.01
rw,Raw,pw,3,8,12,0,92.83,70.89,1,55,1,22,4.35,50.00,20,4.80,36.90,96.05
rw,Raw,pw,3,8,12,0,93.46,70.89,1,55,1,22,4.35,50.00,21,4.82,36.90,101.21
rw,Raw,pw,3,8,12,0,93.77,72.15,1,56,0,22,4.35,100.00,22,4.81,36.90,105.84
rw,Raw,pw,3,8,12,0,93.77,70.89,1,55,1,22,4.35,50.00,23,4.83,36.90,111.11
rw,Raw,pw,3,8,12,0,93.46,72.15,1,56,0,22,4.35,100.00,24,4.84,36.90,116.14
rw,Raw,pw,3,8,12,0,94.08,72.15,1,56,0,22,4.35,100.00,25,4.82,36.90,120.41
rw,Raw,pw,3,8,12,0,95.02,72.15,1,56,0,22,4.35,100.00,26,4.82,36.90,125.35
rw,Raw,pw,3,8,12,0,95.33,72.15,1,56,0,22,4.35,100.00,27,4.84,36.90,130.56
rw,Raw,pw,3,8,12,0,95.33,72.15,1,56,0,22,4.35,100.00,28,4.85,36.90,135.78
rw,Raw,pw,3,8,12,0,95.33,72.15,1,56,0,22,4.35,100.00,29,4.86,36.90,140.93
rw,Raw,pw,3,8,12,0,95.64,72.15,1,56,0,22,4.35,100.00,30,4.86,36.90,145.85
rw,Raw,pw,3,8,12,0,95.64,72.15,1,56,0,22,4.35,100.00,31,4.88,36.90,151.33
rw,Raw,pw,3,8,12,0,94.70,72.15,1,56,0,22,4.35,100.00,32,4.88,36.90,156.27
rw,Raw,pw,3,8,12,0,94.70,72.15,1,56,0,22,4.35,100.00,33,4.89,36.90,161.40
rw,Raw,pw,3,8,12,0,95.33,72.15,1,56,0,22,4.35,100.00,34,4.90,36.90,166.62
rw,Raw,pw,3,8,12,0,95.33,72.15,1,56,0,22,4.35,100.00,35,4.91,36.90,171.80
rw,Raw,pw,3,8,12,0,95.64,72.15,1,56,0,22,4.35,100.00,36,4.92,36.90,176.94
rw,Raw,pw,3,8,12,0,95.64,72.15,1,56,0,22,4.35,100.00,37,4.92,36.90,182.07
rw,Raw,pw,3,8,12,0,95.64,72.15,1,56,0,22,4.35,100.00,38,4.93,36.90,187.18
rw,Raw,pw,3,8,12,0,95.95,72.15,1,56,0,22,4.35,100.00,39,4.93,36.90,192.22
rw,Raw,pw,3,8,12,0,95.64,72.15,1,56,0,22,4.35,100.00,40,4.93,36.90,197.05
rw,Raw,pw,3,8,12,0,85.67,72.15,1,56,0,22,4.35,100.00,41,4.93,36.90,202.03
rw,Raw,pw,3,8,12,0,96.57,72.15,1,56,0,22,4.35,100.00,42,4.92,36.90,206.68
rw,Raw,pw,3,8,12,0,96.57,72.15,1,56,0,22,4.35,100.00,43,4.92,36.90,211.70
rw,Raw,pw,3,8,12,0,96.57,72.15,1,56,0,22,4.35,100.00,44,4.92,36.90,216.55
rw,Raw,pw,3,8,12,0,95.95,72.15,1,56,0,22,4.35,100.00,45,4.93,36.90,221.81
rw,Raw,pw,3,8,12,0,96.88,72.15,1,56,0,22,4.35,100.00,46,4.93,36.90,226.76
rw,Raw,pw,3,8,12,0,96.88,72.15,1,56,0,22,4.35,100.00,47,4.93,36.90,231.65
rw,Raw,pw,3,8,12,0,96.88,72.15,1,56,0,22,4.35,100.00,48,4.93,36.90,236.50
rw,Raw,pw,3,8,12,0,96.57,72.15,1,56,0,22,4.35,100.00,49,4.93,36.90,241.75
rw,Raw,pw,3,8,12,0,96.57,72.15,1,56,0,22,4.35,100.00,50,4.94,36.90,246.87
rw,Raw,pw,3,8,12,0,96.88,72.15,1,56,0,22,4.35,100.00,51,4.94,36.90,252.04
rw,Raw,pw,3,8,12,0,96.57,72.15,1,56,0,22,4.35,100.00,52,4.95,36.90,257.23
rw,Raw,pw,3,8,12,0,96.26,72.15,1,56,0,22,4.35,100.00,53,4.95,36.90,262.30
rw,Raw,pw,3,8,12,0,93.77,72.15,1,56,0,22,4.35,100.00,54,4.94,36.90,267.00
rw,Raw,pw,3,8,12,0,94.08,72.15,1,56,0,22,4.35,100.00,55,4.94,36.90,271.43
rw,Raw,pw,3,8,12,0,95.33,72.15,1,56,0,22,4.35,100.00,56,4.93,36.90,276.20
rw,Raw,pw,3,8,12,0,95.64,72.15,1,56,0,22,4.35,100.00,57,4.93,36.90,280.93
rw,Raw,pw,3,8,12,0,95.64,72.15,1,56,0,22,4.35,100.00,58,4.93,36.90,285.74
rw,Raw,pw,3,8,12,0,95.33,72.15,1,56,0,22,4.35,100.00,59,4.92,36.90,290.53
rw,Raw,pw,3,8,12,0,96.26,72.15,1,56,0,22,4.35,100.00,60,4.92,36.90,295.11
rw,Raw,pw,3,8,12,0,96.26,72.15,1,56,0,22,4.35,100.00,61,4.92,36.90,299.85
rw,Raw,pw,3,8,12,0,96.26,72.15,1,56,0,22,4.35,100.00,62,4.91,36.90,304.56
rw,Raw,pw,3,8,12,0,88.16,73.42,2,56,0,21,8.70,100.00,62,4.91,36.90,304.56
rw,Raw,pw,4,8,12,0,50.62,39.74,31,0,47,0,100.00,39.74,1,4.13,4.13,4.13
rw,Raw,pw,4,8,12,0,50.62,39.74,31,0,47,0,100.00,39.74,2,4.09,8.17,8.17
rw,Raw,pw,4,8,12,0,79.19,62.82,22,27,20,9,70.97,52.38,3,4.05,12.15,12.15
rw,Raw,pw,4,8,12,0,81.37,50.00,31,8,39,0,100.00,44.29,4,4.09,12.15,16.34
rw,Raw,pw,4,8,12,0,87.58,71.79,24,32,15,7,77.42,61.54,5,4.12,20.60,20.60
rw,Raw,pw,4,8,12,0,86.96,62.82,22,27,20,9,70.97,52.38,6,4.13,20.60,24.79
rw,Raw,pw,4,8,12,0,89.44,58.97,19,27,20,12,61.29,48.72,7,4.15,20.60,29.07
rw,Raw,pw,4,8,12,0,90.06,57.69,18,27,20,13,58.06,47.37,8,4.17,20.60,33.38
rw,Raw,pw,4,8,12,0,91.30,56.41,17,27,20,14,54.84,45.95,9,4.21,20.60,37.91
rw,Raw,pw,4,8,12,0,91.61,64.10,15,35,12,16,48.39,55.56,10,4.23,20.60,42.27
rw,Raw,pw,4,8,12,0,91.61,62.82,14,35,12,17,45.16,53.85,11,4.22,20.60,46.43
rw,Raw,pw,4,8,12,0,91.61,64.10,15,35,12,16,48.39,55.56,12,4.24,20.60,50.88
rw,Raw,pw,4,8,12,0,91.93,62.82,13,36,11,18,41.94,54.17,13,4.25,20.60,55.19
rw,Raw,pw,4,8,12,0,92.55,64.10,13,37,10,18,41.94,56.52,14,4.24,20.60,59.32
rw,Raw,pw,4,8,12,0,93.48,62.82,13,36,11,18,41.94,54.17,15,4.24,20.60,63.61
rw,Raw,pw,4,8,12,0,93.48,62.82,13,36,11,18,41.94,54.17,16,4.26,20.60,68.09
rw,Raw,pw,4,8,12,0,93.48,56.41,15,29,18,16,48.39,45.45,17,4.26,20.60,72.40
rw,Raw,pw,4,8,12,0,91.30,62.82,13,36,11,18,41.94,54.17,18,4.26,20.60,76.69
rw,Raw,pw,4,8,12,0,94.10,62.82,13,36,11,18,41.94,54.17,19,4.26,20.60,80.96
rw,Raw,pw,4,8,12,0,94.10,62.82,13,36,11,18,41.94,54.17,20,4.27,20.60,85.35
rw,Raw,pw,4,8,12,0,94.41,62.82,13,36,11,18,41.94,54.17,21,4.29,20.60,90.12
rw,Raw,pw,4,8,12,0,95.34,62.82,13,36,11,18,41.94,54.17,22,4.30,20.60,94.63
rw,Raw,pw,4,8,12,0,95.03,62.82,13,36,11,18,41.94,54.17,23,4.31,20.60,99.07
rw,Raw,pw,4,8,12,0,95.03,62.82,13,36,11,18,41.94,54.17,24,4.32,20.60,103.79
rw,Raw,pw,4,8,12,0,94.41,62.82,13,36,11,18,41.94,54.17,25,4.32,20.60,107.99
rw,Raw,pw,4,8,12,0,95.96,55.13,15,28,19,16,48.39,44.12,26,4.33,20.60,112.47
rw,Raw,pw,4,8,12,0,96.27,55.13,15,28,19,16,48.39,44.12,27,4.34,20.60,117.14
rw,Raw,pw,4,8,12,0,96.27,55.13,15,28,19,16,48.39,44.12,28,4.34,20.60,121.62
rw,Raw,pw,4,8,12,0,96.58,55.13,15,28,19,16,48.39,44.12,29,4.36,20.60,126.30
rw,Raw,pw,4,8,12,0,96.27,50.00,16,23,24,15,51.61,40.00,30,4.36,20.60,130.82
rw,Raw,pw,4,8,12,0,97.20,55.13,15,28,19,16,48.39,44.12,31,4.37,20.60,135.32
rw,Raw,pw,4,8,12,0,96.89,43.59,17,17,30,14,54.84,36.17,32,4.37,20.60,139.75
rw,Raw,pw,4,8,12,0,95.96,42.31,17,16,31,14,54.84,35.42,33,4.37,20.60,144.15
rw,Raw,pw,4,8,12,0,94.41,44.87,16,19,28,15,51.61,36.36,34,4.37,20.60,148.70
rw,Raw,pw,4,8,12,0,95.34,53.85,16,26,21,15,51.61,43.24,35,4.37,20.60,153.01
rw,Raw,pw,4,8,12,0,96.58,42.31,18,15,32,13,58.06,36.00,36,4.38,20.60,157.69
rw,Raw,pw,4,8,12,0,95.03,42.31,18,15,32,13,58.06,36.00,37,4.39,20.60,162.26
rw,Raw,pw,4,8,12,0,91.93,30.77,19,5,42,12,61.29,31.15,38,4.40,20.60,167.05
rw,Raw,pw,4,8,12,0,91.61,41.03,17,15,32,14,54.84,34.69,39,4.40,20.60,171.59
rw,Raw,pw,4,8,12,0,94.10,42.31,19,14,33,12,61.29,36.54,40,4.40,20.60,176.11
rw,Raw,pw,4,8,12,0,93.79,41.03,18,14,33,13,58.06,35.29,41,4.41,20.60,180.71
rw,Raw,pw,4,8,12,0,96.27,41.03,18,14,33,13,58.06,35.29,42,4.40,20.60,184.89
rw,Raw,pw,4,8,12,0,94.10,41.03,19,13,34,12,61.29,35.85,43,4.40,20.60,189.20
rw,Raw,pw,4,8,12,0,95.34,41.03,19,13,34,12,61.29,35.85,44,4.40,20.60,193.73
rw,Raw,pw,4,8,12,0,94.72,34.62,19,8,39,12,61.29,32.76,45,4.41,20.60,198.26
rw,Raw,pw,4,8,12,0,95.34,41.03,19,13,34,12,61.29,35.85,46,4.41,20.60,202.66
rw,Raw,pw,4,8,12,0,95.96,30.77,19,5,42,12,61.29,31.15,47,4.41,20.60,207.40
rw,Raw,pw,4,8,12,0,95.03,42.31,19,14,33,12,61.29,36.54,48,4.42,20.60,212.31
rw,Raw,pw,4,8,12,0,96.27,30.77,19,5,42,12,61.29,31.15,49,4.43,20.60,217.19
rw,Raw,pw,4,8,12,0,95.34,41.03,19,13,34,12,61.29,35.85,50,4.44,20.60,221.82
rw,Raw,pw,4,8,12,0,95.34,41.03,19,13,34,12,61.29,35.85,51,4.44,20.60,226.26
rw,Raw,pw,4,8,12,0,97.20,30.77,19,5,42,12,61.29,31.15,52,4.44,20.60,231.03
rw,Raw,pw,4,8,12,0,96.89,30.77,19,5,42,12,61.29,31.15,53,4.44,20.60,235.55
rw,Raw,pw,4,8,12,0,96.89,34.62,19,8,39,12,61.29,32.76,54,4.45,20.60,240.11
rw,Raw,pw,4,8,12,0,96.58,34.62,17,10,37,14,54.84,31.48,55,4.45,20.60,244.85
rw,Raw,pw,4,8,12,0,97.52,34.62,19,8,39,12,61.29,32.76,56,4.46,20.60,249.66
rw,Raw,pw,4,8,12,0,68.63,57.69,2,43,4,29,6.45,33.33,57,4.46,20.60,254.30
rw,Raw,pw,4,8,12,0,90.68,39.74,26,5,42,5,83.87,38.24,58,4.47,20.60,259.01
rw,Raw,pw,4,8,12,0,92.55,25.64,15,5,42,16,48.39,26.32,59,4.47,20.60,263.75
rw,Raw,pw,4,8,12,0,95.03,26.92,16,5,42,15,51.61,27.59,60,4.47,20.60,268.12
rw,Raw,pw,4,8,12,0,95.03,35.90,15,13,34,16,48.39,30.61,61,4.47,20.60,272.55
rw,Raw,pw,4,8,12,0,96.58,34.62,19,8,39,12,61.29,32.76,62,4.46,20.60,276.83
rw,Raw,pw,4,8,12,0,94.10,30.77,19,5,42,12,61.29,31.15,63,4.47,20.60,281.50
rw,Raw,pw,4,8,12,0,87.58,71.79,24,32,15,7,77.42,61.54,63,4.47,20.60,281.50
rw,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,1,4.11,4.11,4.11
rw,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,2,4.19,8.38,8.38
rw,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,3,4.26,12.77,12.77
rw,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,4,4.24,16.95,16.95
rw,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,5,4.31,21.55,21.55
rw,Raw,pw,5,8,12,0,61.54,25.33,0,19,0,56,0.00,0.00,6,4.34,26.01,26.01
rw,Raw,pw,5,8,12,0,83.38,46.67,23,12,7,33,41.07,76.67,7,4.35,30.45,30.45
rw,Raw,pw,5,8,12,0,82.15,76.00,56,1,18,0,100.00,75.68,8,4.38,35.06,35.06
rw,Raw,pw,5,8,12,0,84.00,64.00,40,8,11,16,71.43,78.43,9,4.42,35.06,39.81
rw,Raw,pw,5,8,12,0,85.23,76.00,56,1,18,0,100.00,75.68,10,4.45,44.46,44.46
rw,Raw,pw,5,8,12,0,88.00,74.67,55,1,18,1,98.21,75.34,11,4.46,44.46,49.11
rw,Raw,pw,5,8,12,0,85.23,76.00,56,1,18,0,100.00,75.68,12,4.46,53.56,53.56
rw,Raw,pw,5,8,12,0,88.00,73.33,48,7,12,8,85.71,80.00,13,4.49,53.56,58.39
rw,Raw,pw,5,8,12,0,88.62,73.33,49,6,13,7,87.50,79.03,14,4.50,53.56,63.01
rw,Raw,pw,5,8,12,0,91.08,80.00,55,5,14,1,98.21,79.71,15,4.50,67.52,67.52
rw,Raw,pw,5,8,12,0,90.46,74.67,55,1,18,1,98.21,75.34,16,4.50,67.52,71.94
rw,Raw,pw,5,8,12,0,89.23,73.33,55,0,19,1,98.21,74.32,17,4.50,67.52,76.48
rw,Raw,pw,5,8,12,0,89.85,74.67,56,0,19,0,100.00,74.67,18,4.49,67.52,80.84
rw,Raw,pw,5,8,12,0,89.85,73.33,55,0,19,1,98.21,74.32,19,4.48,67.52,85.15
rw,Raw,pw,5,8,12,0,90.46,74.67,55,1,18,1,98.21,75.34,20,4.47,67.52,89.32
rw,Raw,pw,5,8,12,0,90.15,57.33,34,9,10,22,60.71,77.27,21,4.46,67.52,93.69
rw,Raw,pw,5,8,12,0,89.85,73.33,54,1,18,2,96.43,75.00,22,4.45,67.52,97.90
rw,Raw,pw,5,8,12,0,89.54,73.33,54,1,18,2,96.43,75.00,23,4.46,67.52,102.50
rw,Raw,pw,5,8,12,0,93.23,74.67,54,2,17,2,96.43,76.06,24,4.47,67.52,107.21
rw,Raw,pw,5,8,12,0,92.62,73.33,54,1,18,2,96.43,75.00,25,4.47,67.52,111.85
rw,Raw,pw,5,8,12,0,93.23,73.33,54,1,18,2,96.43,75.00,26,4.48,67.52,116.58
rw,Raw,pw,5,8,12,0,93.23,73.33,54,1,18,2,96.43,75.00,27,4.49,67.52,121.22
rw,Raw,pw,5,8,12,0,93.85,72.00,52,2,17,4,92.86,75.36,28,4.49,67.52,125.82
rw,Raw,pw,5,8,12,0,94.15,76.00,52,5,14,4,92.86,78.79,29,4.49,67.52,130.34
rw,Raw,pw,5,8,12,0,93.85,72.00,52,2,17,4,92.86,75.36,30,4.49,67.52,134.81
rw,Raw,pw,5,8,12,0,93.85,72.00,52,2,17,4,92.86,75.36,31,4.50,67.52,139.52
rw,Raw,pw,5,8,12,0,94.46,72.00,52,2,17,4,92.86,75.36,32,4.50,67.52,143.99
rw,Raw,pw,5,8,12,0,94.15,69.33,50,2,17,6,89.29,74.63,33,4.51,67.52,148.72
rw,Raw,pw,5,8,12,0,92.92,68.00,49,2,17,7,87.50,74.24,34,4.50,67.52,153.00
rw,Raw,pw,5,8,12,0,92.92,70.67,51,2,17,5,91.07,75.00,35,4.50,67.52,157.60
rw,Raw,pw,5,8,12,0,92.62,73.33,53,2,17,3,94.64,75.71,36,4.51,67.52,162.26
rw,Raw,pw,5,8,12,0,94.15,72.00,52,2,17,4,92.86,75.36,37,4.52,67.52,167.15
rw,Raw,pw,5,8,12,0,94.77,73.33,52,3,16,4,92.86,76.47,38,4.52,67.52,171.74
rw,Raw,pw,5,8,12,0,94.46,73.33,52,3,16,4,92.86,76.47,39,4.52,67.52,176.17
rw,Raw,pw,5,8,12,0,96.00,70.67,50,3,16,6,89.29,75.76,40,4.51,67.52,180.56
rw,Raw,pw,5,8,12,0,95.69,73.33,52,3,16,4,92.86,76.47,41,4.53,67.52,185.64
rw,Raw,pw,5,8,12,0,96.00,77.33,52,6,13,4,92.86,80.00,42,4.53,67.52,190.40
rw,Raw,pw,5,8,12,0,96.00,76.00,52,5,14,4,92.86,78.79,43,4.54,67.52,195.09
rw,Raw,pw,5,8,12,0,96.00,72.00,49,5,14,7,87.50,77.78,44,4.53,67.52,199.42
rw,Raw,pw,5,8,12,0,95.38,70.67,47,6,13,9,83.93,78.33,45,4.53,67.52,203.97
rw,Raw,pw,5,8,12,0,96.00,70.67,47,6,13,9,83.93,78.33,46,4.54,67.52,208.62
rw,Raw,pw,5,8,12,0,96.31,73.33,49,6,13,7,87.50,79.03,47,4.53,67.52,213.05
rw,Raw,pw,5,8,12,0,96.00,74.67,50,6,13,6,89.29,79.37,48,4.53,67.52,217.61
rw,Raw,pw,5,8,12,0,95.69,73.33,49,6,13,7,87.50,79.03,49,4.53,67.52,222.03
rw,Raw,pw,5,8,12,0,95.69,76.00,51,6,13,5,91.07,79.69,50,4.53,67.52,226.74
rw,Raw,pw,5,8,12,0,96.00,74.67,50,6,13,6,89.29,79.37,51,4.54,67.52,231.29
rw,Raw,pw,5,8,12,0,96.62,74.67,50,6,13,6,89.29,79.37,52,4.53,67.52,235.75
rw,Raw,pw,5,8,12,0,96.62,69.33,50,2,17,6,89.29,74.63,53,4.53,67.52,240.08
rw,Raw,pw,5,8,12,0,96.00,73.33,50,5,14,6,89.29,78.12,54,4.53,67.52,244.62
rw,Raw,pw,5,8,12,0,95.38,73.33,49,6,13,7,87.50,79.03,55,4.52,67.52,248.81
rw,Raw,pw,5,8,12,0,96.62,72.00,49,5,14,7,87.50,77.78,56,4.52,67.52,253.28
rw,Raw,pw,5,8,12,0,96.92,69.33,50,2,17,6,89.29,74.63,57,4.52,67.52,257.49
rw,Raw,pw,5,8,12,0,96.92,69.33,50,2,17,6,89.29,74.63,58,4.51,67.52,261.68
rw,Raw,pw,5,8,12,0,96.92,70.67,50,3,16,6,89.29,75.76,59,4.51,67.52,266.04
rw,Raw,pw,5,8,12,0,96.92,70.67,50,3,16,6,89.29,75.76,60,4.51,67.52,270.37
rw,Raw,pw,5,8,12,0,95.08,72.00,51,3,16,5,91.07,76.12,61,4.51,67.52,275.03
rw,Raw,pw,5,8,12,0,94.46,72.00,52,2,17,4,92.86,75.36,62,4.51,67.52,279.46
rw,Raw,pw,5,8,12,0,96.92,73.33,52,3,16,4,92.86,76.47,63,4.51,67.52,284.20
rw,Raw,pw,5,8,12,0,97.23,76.00,51,6,13,5,91.07,79.69,64,4.51,67.52,288.79
rw,Raw,pw,5,8,12,0,97.23,73.33,52,3,16,4,92.86,76.47,65,4.51,67.52,293.16
rw,Raw,pw,5,8,12,0,97.23,73.33,52,3,16,4,92.86,76.47,66,4.51,67.52,297.76
rw,Raw,pw,5,8,12,0,97.23,73.33,52,3,16,4,92.86,76.47,67,4.52,67.52,302.55
rw,Raw,pw,5,8,12,0,91.08,80.00,55,5,14,1,98.21,79.71,67,4.52,67.52,302.55
rw,Raw,rand,1,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,1,4.52,4.52,4.52
rw,Raw,rand,1,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,2,4.66,9.32,9.32
rw,Raw,rand,1,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,3,4.57,13.72,13.72
rw,Raw,rand,1,8,12,0,60.31,56.00,33,9,31,2,94.29,51.56,4,4.48,17.91,17.91
rw,Raw,rand,1,8,12,0,76.62,73.33,24,31,9,11,68.57,72.73,5,4.58,22.89,22.89
rw,Raw,rand,1,8,12,0,78.15,74.67,25,31,9,10,71.43,73.53,6,4.61,27.66,27.66
rw,Raw,rand,1,8,12,0,78.46,76.00,27,30,10,8,77.14,72.97,7,4.67,32.67,32.67
rw,Raw,rand,1,8,12,0,85.54,82.67,27,35,5,8,77.14,84.38,8,4.67,37.39,37.39
rw,Raw,rand,1,8,12,0,87.38,81.33,26,35,5,9,74.29,83.87,9,4.73,37.39,42.59
rw,Raw,rand,1,8,12,0,87.38,82.67,27,35,5,8,77.14,84.38,10,4.74,47.36,47.36
rw,Raw,rand,1,8,12,0,87.69,82.67,27,35,5,8,77.14,84.38,11,4.75,52.28,52.28
rw,Raw,rand,1,8,12,0,87.38,82.67,27,35,5,8,77.14,84.38,12,4.77,57.22,57.22
rw,Raw,rand,1,8,12,0,87.38,82.67,27,35,5,8,77.14,84.38,13,4.79,62.25,62.25
rw,Raw,rand,1,8,12,0,88.62,82.67,27,35,5,8,77.14,84.38,14,4.78,66.91,66.91
rw,Raw,rand,1,8,12,0,90.15,82.67,27,35,5,8,77.14,84.38,15,4.79,71.84,71.84
rw,Raw,rand,1,8,12,0,90.77,82.67,27,35,5,8,77.14,84.38,16,4.79,76.67,76.67
rw,Raw,rand,1,8,12,0,92.31,88.00,32,34,6,3,91.43,84.21,17,4.80,81.65,81.65
rw,Raw,rand,1,8,12,0,88.00,88.00,32,34,6,3,91.43,84.21,18,4.82,86.69,86.69
rw,Raw,rand,1,8,12,0,92.92,88.00,32,34,6,3,91.43,84.21,19,4.82,91.56,91.56
rw,Raw,rand,1,8,12,0,89.85,88.00,32,34,6,3,91.43,84.21,20,4.81,96.27,96.27
rw,Raw,rand,1,8,12,0,92.62,88.00,32,34,6,3,91.43,84.21,21,4.81,101.05,101.05
rw,Raw,rand,1,8,12,0,94.15,88.00,32,34,6,3,91.43,84.21,22,4.81,105.78,105.78
rw,Raw,rand,1,8,12,0,94.15,88.00,32,34,6,3,91.43,84.21,23,4.81,110.52,110.52
rw,Raw,rand,1,8,12,0,94.46,88.00,32,34,6,3,91.43,84.21,24,4.81,115.40,115.40
rw,Raw,rand,1,8,12,0,94.15,88.00,32,34,6,3,91.43,84.21,25,4.82,120.42,120.42
rw,Raw,rand,1,8,12,0,94.15,88.00,32,34,6,3,91.43,84.21,26,4.83,125.47,125.47
rw,Raw,rand,1,8,12,0,91.38,86.67,31,34,6,4,88.57,83.78,27,4.82,125.47,130.25
rw,Raw,rand,1,8,12,0,94.15,88.00,32,34,6,3,91.43,84.21,28,4.82,135.10,135.10
rw,Raw,rand,1,8,12,0,93.54,89.33,33,34,6,2,94.29,84.62,29,4.83,139.97,139.97
rw,Raw,rand,1,8,12,0,93.54,89.33,33,34,6,2,94.29,84.62,30,4.82,144.68,144.68
rw,Raw,rand,1,8,12,0,93.85,89.33,33,34,6,2,94.29,84.62,31,4.82,149.45,149.45
rw,Raw,rand,1,8,12,0,94.77,88.00,32,34,6,3,91.43,84.21,32,4.82,149.45,154.17
rw,Raw,rand,1,8,12,0,94.77,89.33,33,34,6,2,94.29,84.62,33,4.82,159.03,159.03
rw,Raw,rand,1,8,12,0,95.69,89.33,33,34,6,2,94.29,84.62,34,4.81,163.45,163.45
rw,Raw,rand,1,8,12,0,96.00,86.67,31,34,6,4,88.57,83.78,35,4.80,163.45,168.17
rw,Raw,rand,1,8,12,0,96.00,85.33,30,34,6,5,85.71,83.33,36,4.80,163.45,172.81
rw,Raw,rand,1,8,12,0,95.69,85.33,30,34,6,5,85.71,83.33,37,4.80,163.45,177.59
rw,Raw,rand,1,8,12,0,96.62,86.67,31,34,6,4,88.57,83.78,38,4.80,163.45,182.55
rw,Raw,rand,1,8,12,0,95.69,86.67,31,34,6,4,88.57,83.78,39,4.80,163.45,187.17
rw,Raw,rand,1,8,12,0,96.31,86.67,31,34,6,4,88.57,83.78,40,4.79,163.45,191.75
rw,Raw,rand,1,8,12,0,96.00,86.67,31,34,6,4,88.57,83.78,41,4.80,163.45,196.86
rw,Raw,rand,1,8,12,0,96.00,86.67,31,34,6,4,88.57,83.78,42,4.81,163.45,201.81
rw,Raw,rand,1,8,12,0,96.00,86.67,31,34,6,4,88.57,83.78,43,4.81,163.45,206.64
